surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
99,1,1,إِذَا,2.8,3.12,
99,1,2,زُلۡزِلَتِ,3.2,4.0,
99,1,3,ٱلۡأَرۡضُ,4.16,4.48,
99,1,4,زِلۡزَالَهَا,4.64,5.68,
99,2,1,وَأَخۡرَجَتِ,6.16,7.04,
99,2,2,ٱلۡأَرۡضُ,7.2,7.6,
99,2,3,أَثۡقَالَهَا,7.76,8.72,
99,3,1,وَقَالَ,9.2,9.28,
99,3,2,ٱلۡإِنسَـٰنُ,10.08,11.12,
99,3,3,مَا,11.2,11.28,
99,3,4,لَهَا,11.52,11.6,
99,4,1,یَوۡمَئِذࣲ,11.92,13.36,
99,4,2,تُحَدِّثُ,13.52,13.84,
99,4,3,أَخۡبَارَهَا,14.48,15.36,
99,5,1,بِأَنَّ,15.6,16.08,
99,5,2,رَبَّكَ,16.32,16.88,
99,5,3,أَوۡحَىٰ,16.96,17.52,
99,5,4,لَهَا,17.68,17.76,
99,6,1,یَوۡمَئِذࣲ,17.92,19.36,
99,6,2,یَصۡدُرُ,19.36,20.16,
99,6,3,ٱلنَّاسُ,20.8,20.88,
99,6,4,أَشۡتَاتࣰا,21.52,22.4,
99,6,5,لِّیُرَوۡا۟,22.48,23.12,
99,6,6,أَعۡمَـٰلَهُمۡ,23.36,24.08,
99,7,1,فَمَن,24.56,24.88,
99,7,2,یَعۡمَلۡ,25.2,25.6,
99,7,3,مِثۡقَالَ,25.84,26.56,
99,7,4,ذَرَّةٍ,26.72,27.28,
99,7,5,خَیۡرࣰا,27.52,28.08,
99,7,6,یَرَهُۥ,28.08,29.2,
99,8,1,وَمَن,29.52,29.6,
99,8,2,یَعۡمَلۡ,30.48,30.88,
99,8,3,مِثۡقَالَ,31.2,31.92,
99,8,4,ذَرَّةࣲ,32.0,32.64,
99,8,5,شَرࣰّا,32.96,33.68,
99,8,6,یَرَهُۥ,33.68,34.72,
