surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
93,1,1,وَٱلضُّحَىٰ,2.64,3.44,
93,2,1,وَٱلَّیۡلِ,3.68,4.24,
93,2,2,إِذَا,4.32,4.64,
93,2,3,سَجَىٰ,4.72,5.28,
93,3,1,مَا,5.52,5.6,
93,3,2,وَدَّعَكَ,5.76,6.48,
93,3,3,رَبُّكَ,6.56,7.04,
93,3,4,وَمَا,7.12,7.2,
93,3,5,قَلَىٰ,7.52,8.0,
93,4,1,وَلَلۡءَاخِرَةُ,8.32,9.36,
93,4,2,خَیۡرࣱ,9.52,10.0,
93,4,3,لَّكَ,10.08,10.16,
93,4,4,مِنَ,10.4,10.48,
93,4,5,ٱلۡأُولَىٰ,10.8,11.36,
93,5,1,وَلَسَوۡفَ,11.68,12.24,
93,5,2,یُعۡطِیكَ,12.32,13.12,
93,5,3,رَبُّكَ,13.28,13.76,
93,5,4,فَتَرۡضَىٰۤ,13.84,14.64,
93,6,1,أَلَمۡ,14.96,15.04,
93,6,2,یَجِدۡكَ,15.12,15.92,
93,6,3,یَتِیمࣰا,16.0,16.72,
93,6,4,فَءَاوَىٰ,16.8,17.44,
93,7,1,وَوَجَدَكَ,17.92,18.8,
93,7,2,ضَاۤلࣰّا,18.96,20.96,
93,7,3,فَهَدَىٰ,21.12,21.76,
93,8,1,وَوَجَدَكَ,22.24,23.12,
93,8,2,عَاۤئِلࣰا,23.28,24.4,
93,8,3,فَأَغۡنَىٰ,24.56,25.28,
93,9,1,فَأَمَّا,25.76,26.16,
93,9,2,ٱلۡیَتِیمَ,26.56,27.2,
93,9,3,فَلَا,27.36,27.44,
93,9,4,تَقۡهَرۡ,27.76,28.24,
93,10,1,وَأَمَّا,28.72,29.12,
93,10,2,ٱلسَّاۤئِلَ,29.52,30.72,
93,10,3,فَلَا,30.88,30.96,
93,10,4,تَنۡهَرۡ,31.28,31.76,
93,11,1,وَأَمَّا,32.24,32.64,
93,11,2,بِنِعۡمَةِ,33.28,34.08,
93,11,3,رَبِّكَ,34.24,34.88,
93,11,4,فَحَدِّثۡ,35.04,36.0,
