surah,ayah,start_s,end_s,source
99,1,2.8,5.68,aligned
99,2,6.16,8.72,aligned
99,3,9.2,11.6,aligned
99,4,11.92,15.36,aligned
99,5,15.6,17.76,aligned
99,6,17.92,24.08,aligned
99,7,24.56,29.2,aligned
99,8,29.52,34.72,aligned
