surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
110,1,1,إِذَا,2.8,3.04,
110,1,2,جَاۤءَ,3.2,3.76,
110,1,3,نَصۡرُ,3.92,4.24,
110,1,4,ٱللَّهِ,4.56,4.64,
110,1,5,وَٱلۡفَتۡحُ,5.04,5.36,
110,2,1,وَرَأَیۡتَ,6.0,6.72,
110,2,2,ٱلنَّاسَ,6.96,7.04,
110,2,3,یَدۡخُلُونَ,7.6,8.4,
110,2,4,فِی,8.48,8.72,
110,2,5,دِینِ,8.88,9.36,
110,2,6,ٱللَّهِ,9.52,9.6,
110,2,7,أَفۡوَاجࣰا,9.92,10.96,
110,3,1,فَسَبِّحۡ,11.44,12.16,
110,3,2,بِحَمۡدِ,12.32,12.72,
110,3,3,رَبِّكَ,13.04,13.52,
110,3,4,وَٱسۡتَغۡفِرۡهُۚ,13.6,14.72,
110,3,5,إِنَّهُۥ,14.96,15.68,
110,3,6,كَانَ,15.92,16.0,
110,3,7,تَوَّابَۢا,16.4,17.2,
