surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
102,1,1,أَلۡهَىٰكُمُ,1.12,3.44,
102,1,2,ٱلتَّكَاثُرُ,3.76,4.4,
102,2,1,حَتَّىٰ,4.88,5.2,
102,2,2,زُرۡتُمُ,5.44,6.16,
102,2,3,ٱلۡمَقَابِرَ,6.24,6.88,
102,3,1,كَلَّا,7.36,7.92,
102,3,2,سَوۡفَ,7.92,8.0,
102,3,3,تَعۡلَمُونَ,8.48,9.28,
102,4,1,ثُمَّ,9.44,9.52,
102,4,2,كَلَّا,10.08,10.64,
102,4,3,سَوۡفَ,10.72,10.8,
102,4,4,تَعۡلَمُونَ,11.28,12.08,
102,5,1,كَلَّا,12.64,13.2,
102,5,2,لَوۡ,13.2,13.28,
102,5,3,تَعۡلَمُونَ,13.6,14.32,
102,5,4,عِلۡمَ,14.48,14.56,
102,5,5,ٱلۡیَقِینِ,15.04,15.68,
102,6,1,لَتَرَوُنَّ,16.16,17.2,
102,6,2,ٱلۡجَحِیمَ,17.6,18.32,
102,7,1,ثُمَّ,18.8,18.88,
102,7,2,لَتَرَوُنَّهَا,19.44,20.8,
102,7,3,عَیۡنَ,20.96,21.36,
102,7,4,ٱلۡیَقِینِ,21.52,22.24,
102,8,1,ثُمَّ,22.64,22.72,
102,8,2,لَتُسۡءَلُنَّ,23.28,24.48,
102,8,3,یَوۡمَئِذٍ,24.64,25.6,
102,8,4,عَنِ,25.84,25.92,
102,8,5,ٱلنَّعِیمِ,26.32,27.04,
