surah,ayah,start_s,end_s,source
102,1,1.12,4.4,aligned
102,2,4.88,6.88,aligned
102,3,7.36,9.28,aligned
102,4,9.44,12.08,aligned
102,5,12.64,15.68,aligned
102,6,16.16,18.32,aligned
102,7,18.8,22.24,aligned
102,8,22.64,27.04,aligned
