surah,ayah,start_s,end_s,source
98,1,0.56,11.04,aligned
98,2,11.92,15.76,aligned
98,3,16.08,18.24,aligned
98,4,18.64,25.92,aligned
98,5,26.24,36.96,aligned
98,6,38.0,48.48,aligned
98,7,48.72,55.04,aligned
98,8,55.92,71.76,aligned
