surah,ayah,start_s,end_s,source
101,1,3.04,3.76,aligned
101,2,3.84,4.96,aligned
101,3,5.28,8.0,aligned
101,4,8.0,12.64,aligned
101,5,13.12,16.96,aligned
101,6,17.52,20.88,aligned
101,7,21.04,23.68,aligned
101,8,23.92,26.88,aligned
101,9,27.04,29.6,aligned
101,10,29.68,31.76,aligned
101,11,32.08,33.92,aligned
