surah,ayah,start_s,end_s,source
114,1,2.64,4.8,aligned
114,2,6.08,7.12,aligned
114,3,8.4,9.6,aligned
114,4,11.12,14.4,aligned
114,5,15.36,18.16,aligned
114,6,18.72,21.04,aligned
