surah,ayah,start_s,end_s,source
104,1,2.72,5.36,aligned
104,2,5.76,8.72,aligned
104,3,8.72,12.24,aligned
104,4,12.56,15.76,aligned
104,5,16.16,18.24,aligned
104,6,18.72,20.8,aligned
104,7,21.44,23.92,aligned
104,8,24.48,28.4,aligned
104,9,28.56,30.96,aligned
