surah,ayah,start_s,end_s,source
91,1,2.8,4.4,aligned
91,2,4.72,6.56,aligned
91,3,6.96,9.2,aligned
91,4,9.6,11.6,aligned
91,5,12.0,14.4,aligned
91,6,14.72,16.64,aligned
91,7,16.96,19.04,aligned
91,8,19.52,22.48,aligned
91,9,22.88,25.12,aligned
91,10,25.52,27.84,aligned
91,11,28.32,30.64,aligned
91,12,30.88,32.88,aligned
91,13,33.28,37.76,aligned
91,14,38.24,45.6,aligned
91,15,46.24,48.48,aligned
