surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence,alignment_origin,match_score,engine_candidate
105,1,1,أَلَمۡ,2.631,2.696,,native,100.0,nemo
105,1,2,تَرَ,3.132,3.422,,native,100.0,nemo
105,1,3,كَیۡفَ,3.422,3.442,,native,100.0,nemo
105,1,4,فَعَلَ,3.944,3.964,,native,100.0,nemo
105,1,5,رَبُّكَ,4.595,4.893,,native,100.0,nemo
105,1,6,بِأَصۡحَـٰبِ,5.048,5.806,,native,100.0,nemo
105,1,7,ٱلۡفِیلِ,6.115,6.76,,native,100.0,nemo
105,2,1,أَلَمۡ,7.08,7.1,,native,100.0,nemo
105,2,2,یَجۡعَلۡ,7.484,7.792,,native,100.0,nemo
105,2,3,كَیۡدَهُمۡ,8.253,8.974,,native,100.0,nemo
105,2,4,فِی,8.974,9.004,,native,100.0,nemo
105,2,5,تَضۡلِیلࣲ,9.316,9.77,,native,100.0,nemo
105,3,1,وَأَرۡسَلَ,10.425,10.891,,native,100.0,nemo
105,3,2,عَلَیۡهِمۡ,11.374,11.721,,native,100.0,nemo
105,3,3,طَیۡرًا,11.988,12.341,,native,100.0,nemo
105,3,4,أَبَابِیلَ,12.807,13.681,,native,100.0,nemo
105,4,1,تَرۡمِیهِم,14.432,15.377,,native,100.0,nemo
105,4,2,بِحِجَارَةࣲ,15.681,16.529,,native,100.0,nemo
105,4,3,مِّن,17.072,17.092,,native,100.0,nemo
105,4,4,سِجِّیلࣲ,17.637,18.282,,native,100.0,nemo
105,5,1,فَجَعَلَهُمۡ,18.888,19.748,,native,100.0,nemo
105,5,2,كَعَصۡفࣲ,20.119,20.6,,native,100.0,nemo
105,5,3,مَّأۡكُولِۭ,21.093,22.169,,native,100.0,nemo
