surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence,alignment_origin,match_score,engine_candidate
97,1,1,إِنَّاۤ,0.223,1.007,,native,100.0,nemo
97,1,2,أَنزَلۡنَـٰهُ,3.156,5.08,,native,100.0,nemo
97,1,3,فِی,5.122,5.16,,native,100.0,nemo
97,1,4,لَیۡلَةِ,5.519,6.092,,native,100.0,nemo
97,1,5,ٱلۡقَدۡرِ,6.508,6.912,,native,100.0,nemo
97,2,1,وَمَاۤ,7.483,7.705,,native,100.0,nemo
97,2,2,أَدۡرَىٰكَ,10.054,10.773,,native,100.0,nemo
97,2,3,مَا,11.011,11.031,,native,100.0,nemo
97,2,4,لَیۡلَةُ,11.353,11.914,,native,100.0,nemo
97,2,5,ٱلۡقَدۡرِ,12.275,12.68,,native,100.0,nemo
97,3,1,لَیۡلَةُ,13.094,13.682,,native,100.0,nemo
97,3,2,ٱلۡقَدۡرِ,14.033,14.228,,native,100.0,nemo
97,3,3,خَیۡرࣱ,14.549,14.634,,native,100.0,nemo
97,3,4,مِّنۡ,15.838,15.89,,native,100.0,nemo
97,3,5,أَلۡفِ,16.686,16.706,,native,100.0,nemo
97,3,6,شَهۡرࣲ,16.706,17.317,,native,100.0,nemo
97,4,1,تَنَزَّلُ,33.404,33.858,,native,100.0,nemo
97,4,2,ٱلۡمَلَـٰۤئِكَةُ,34.465,36.553,,native,100.0,nemo
97,4,3,وَٱلرُّوحُ,36.916,37.529,,native,100.0,nemo
97,4,4,فِیهَا,37.801,37.821,,native,100.0,nemo
97,4,5,بِإِذۡنِ,38.63,39.407,,native,100.0,nemo
97,4,6,رَبِّهِم,39.407,40.174,,native,100.0,nemo
97,4,7,مِّن,40.986,41.006,,native,100.0,nemo
97,4,8,كُلِّ,41.695,41.715,,native,100.0,nemo
97,4,9,أَمۡرࣲ,42.298,42.67,,native,100.0,nemo
97,5,1,سَلَـٰمٌ,43.161,43.796,,native,100.0,nemo
97,5,2,هِیَ,44.382,44.402,,native,100.0,nemo
97,5,3,حَتَّىٰ,45.071,45.372,,native,100.0,nemo
97,5,4,مَطۡلَعِ,45.951,46.745,,native,100.0,nemo
97,5,5,ٱلۡفَجۡرِ,47.158,47.448,,native,100.0,nemo
