surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence,alignment_origin,match_score,engine_candidate
99,1,1,إِذَا,3.829,4.351,,native,100.0,nemo
99,1,2,زُلۡزِلَتِ,4.524,5.339,,native,100.0,nemo
99,1,3,ٱلۡأَرۡضُ,5.758,6.11,,native,100.0,nemo
99,1,4,زِلۡزَالَهَا,6.405,7.512,,native,100.0,nemo
99,2,1,وَأَخۡرَجَتِ,8.341,9.328,,native,100.0,nemo
99,2,2,ٱلۡأَرۡضُ,9.684,10.055,,native,100.0,nemo
99,2,3,أَثۡقَالَهَا,10.303,11.437,,native,100.0,nemo
99,3,1,وَقَالَ,12.44,12.704,,native,100.0,nemo
99,3,2,ٱلۡإِنسَـٰنُ,13.564,14.923,,native,100.0,nemo
99,3,3,مَا,15.577,15.597,,native,100.0,nemo
99,3,4,لَهَا,16.008,16.028,,native,100.0,nemo
99,4,1,یَوۡمَئِذࣲ,17.245,18.346,,native,100.0,nemo
99,4,2,تُحَدِّثُ,19.063,19.618,,native,100.0,nemo
99,4,3,أَخۡبَارَهَا,20.431,21.445,,native,100.0,nemo
99,5,1,بِأَنَّ,22.477,23.092,,native,100.0,nemo
99,5,2,رَبَّكَ,23.803,24.373,,native,100.0,nemo
99,5,3,أَوۡحَىٰ,24.63,25.16,,native,100.0,nemo
99,5,4,لَهَا,25.589,25.609,,native,100.0,nemo
99,6,1,یَوۡمَئِذࣲ,27.083,28.051,,native,100.0,nemo
99,6,2,یَصۡدُرُ,28.625,29.136,,native,100.0,nemo
99,6,3,ٱلنَّاسُ,30.05,30.266,,native,100.0,nemo
99,6,4,أَشۡتَاتࣰا,30.931,31.885,,native,100.0,nemo
99,6,5,لِّیُرَوۡا۟,32.3,32.932,,native,100.0,nemo
99,6,6,أَعۡمَـٰلَهُمۡ,33.398,34.285,,native,100.0,nemo
99,7,1,فَمَن,35.366,35.866,,native,100.0,nemo
99,7,2,یَعۡمَلۡ,36.297,36.811,,native,100.0,nemo
99,7,3,مِثۡقَالَ,37.282,38.215,,native,100.0,nemo
99,7,4,ذَرَّةٍ,38.415,39.016,,native,100.0,nemo
99,7,5,خَیۡرࣰا,39.508,39.971,,native,100.0,nemo
99,7,6,یَرَهُۥ,40.797,41.542,,native,100.0,nemo
99,8,1,وَمَن,42.248,42.325,,native,100.0,nemo
99,8,2,یَعۡمَلۡ,43.139,43.629,,native,100.0,nemo
99,8,3,مِثۡقَالَ,44.091,45.033,,native,100.0,nemo
99,8,4,ذَرَّةࣲ,45.298,45.992,,native,100.0,nemo
99,8,5,شَرࣰّا,46.898,47.777,,native,100.0,nemo
99,8,6,یَرَهُۥ,48.548,49.395,,native,100.0,nemo
