surah,ayah,start_s,end_s,source
94,1,0.0,3.856,aligned
94,2,3.926,6.283,aligned
94,3,7.876,11.16,aligned
94,4,11.559,13.484,aligned
94,5,13.916,16.511,aligned
94,6,17.578,20.44,aligned
94,7,20.505,23.947,aligned
94,8,23.947,25.744,aligned
