surah,ayah,start_s,end_s,source
95,1,2.642,4.438,aligned
95,2,4.547,5.954,aligned
95,3,6.446,8.381,aligned
95,4,8.855,12.942,aligned
95,5,13.189,16.205,aligned
95,6,16.809,22.872,aligned
95,7,23.162,25.979,aligned
95,8,26.722,32.021,aligned
