surah,ayah,start_s,end_s,source
98,1,2.64,11.085,aligned
98,2,11.887,15.75,aligned
98,3,16.122,18.315,aligned
98,4,18.608,25.826,aligned
98,5,26.219,37.181,aligned
98,6,37.934,48.397,aligned
98,7,48.692,55.049,aligned
98,8,55.908,71.857,aligned
