surah,ayah,start_s,end_s,source
100,1,6.843,9.638,aligned
100,2,10.903,13.72,aligned
100,3,15.116,17.96,aligned
100,4,19.032,21.96,aligned
100,5,22.859,25.635,aligned
100,6,27.561,34.04,aligned
100,7,36.162,41.62,aligned
100,8,43.125,47.205,aligned
100,9,50.175,58.285,aligned
100,10,58.773,63.675,aligned
100,11,63.675,70.823,aligned
