surah,ayah,start_s,end_s,source
91,1,3.71,5.48,aligned
91,2,5.62,7.489,aligned
91,3,7.825,10.347,aligned
91,4,11.075,13.35,aligned
91,5,13.868,16.926,aligned
91,6,17.623,19.724,aligned
91,7,20.391,22.706,aligned
91,8,23.114,26.595,aligned
91,9,27.274,29.802,aligned
91,10,30.049,33.029,aligned
91,11,33.712,36.284,aligned
91,12,37.311,39.569,aligned
91,13,40.3,45.53,aligned
91,14,46.271,54.458,aligned
91,15,55.64,58.999,aligned
