surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence,alignment_origin,match_score,engine_candidate
99,1,1,إِذَا,0.0,0.402,,native,100.0,nemo
99,1,2,زُلۡزِلَتِ,0.621,1.355,,native,100.0,nemo
99,1,3,ٱلۡأَرۡضُ,1.705,2.013,,native,100.0,nemo
99,1,4,زِلۡزَالَهَا,2.278,3.406,,native,100.0,nemo
99,2,1,وَأَخۡرَجَتِ,4.145,5.158,,native,100.0,nemo
99,2,2,ٱلۡأَرۡضُ,5.49,5.874,,native,100.0,nemo
99,2,3,أَثۡقَالَهَا,6.199,7.163,,native,100.0,nemo
99,3,1,وَقَالَ,7.82,8.104,,native,100.0,nemo
99,3,2,ٱلۡإِنسَـٰنُ,8.98,11.396,,native,100.0,nemo
99,3,3,مَا,11.926,11.99,,native,100.0,nemo
99,3,4,لَهَا,12.507,12.527,,native,100.0,nemo
99,4,1,یَوۡمَئِذࣲ,13.526,18.686,,native,100.0,nemo
99,4,2,تُحَدِّثُ,20.285,20.747,,native,100.0,nemo
99,4,3,أَخۡبَارَهَا,21.454,22.305,,native,100.0,nemo
99,5,1,بِأَنَّ,22.62,23.24,,native,100.0,nemo
99,5,2,رَبَّكَ,24.123,24.678,,native,100.0,nemo
99,5,3,أَوۡحَىٰ,24.906,25.654,,native,100.0,nemo
99,5,4,لَهَا,25.825,25.845,,native,100.0,nemo
99,6,1,یَوۡمَئِذࣲ,26.784,33.077,,native,100.0,nemo
99,6,2,یَصۡدُرُ,34.302,34.786,,native,100.0,nemo
99,6,3,ٱلنَّاسُ,35.419,35.439,,native,100.0,nemo
99,6,4,أَشۡتَاتࣰا,36.346,37.17,,native,100.0,nemo
99,6,5,لِّیُرَوۡا۟,37.17,38.097,,native,100.0,nemo
99,6,6,أَعۡمَـٰلَهُمۡ,38.293,39.392,,native,100.0,nemo
99,7,1,فَمَن,39.899,40.24,,native,100.0,nemo
99,7,2,یَعۡمَلۡ,41.642,42.088,,native,100.0,nemo
99,7,3,مِثۡقَالَ,42.641,43.558,,native,100.0,nemo
99,7,4,ذَرَّةٍ,43.573,44.186,,native,100.0,nemo
99,7,5,خَیۡرࣰا,44.501,45.267,,native,100.0,nemo
99,7,6,یَرَهُۥ,46.17,46.87,,native,100.0,nemo
99,8,1,وَمَن,47.447,47.467,,native,100.0,nemo
99,8,2,یَعۡمَلۡ,48.566,49.044,,native,100.0,nemo
99,8,3,مِثۡقَالَ,49.506,50.405,,native,100.0,nemo
99,8,4,ذَرَّةࣲ,50.617,51.663,,native,100.0,nemo
99,8,5,شَرࣰّا,52.304,52.992,,native,100.0,nemo
99,8,6,یَرَهُۥ,54.34,55.237,,native,100.0,nemo
