surah,ayah,start_s,end_s,source
99,1,8.306,11.96,aligned
99,2,13.456,16.602,aligned
99,3,18.433,21.671,aligned
99,4,23.497,28.213,aligned
99,5,29.899,33.302,aligned
99,6,35.723,43.715,aligned
99,7,45.29,52.414,aligned
99,8,53.258,61.208,aligned
