surah,ayah,start_s,end_s,source
114,1,6.172,9.245,aligned
114,2,11.963,13.798,aligned
114,3,16.784,18.828,aligned
114,4,21.803,27.402,aligned
114,5,29.75,33.778,aligned
114,6,36.364,40.663,aligned
