surah,ayah,start_s,end_s,source
100,1,4.046,6.096,aligned
100,2,6.529,8.85,aligned
100,3,9.348,11.64,aligned
100,4,12.567,14.936,aligned
100,5,15.427,18.028,aligned
100,6,19.119,25.005,aligned
100,7,25.424,30.474,aligned
100,8,30.814,34.229,aligned
100,9,36.495,42.777,aligned
100,10,43.249,46.902,aligned
100,11,47.76,55.476,aligned
