surah,ayah,start_s,end_s,source
99,1,2.767,5.576,aligned
99,2,6.162,8.659,aligned
99,3,9.165,11.711,aligned
99,4,12.358,15.251,aligned
99,5,15.529,17.856,aligned
99,6,18.514,24.154,aligned
99,7,24.656,29.248,aligned
99,8,29.478,34.819,aligned
