surah,ayah,start_s,end_s,source
60,1,7.248,99.882,aligned
60,2,103.936,130.122,aligned
60,3,134.607,156.382,aligned
60,4,158.369,244.0,aligned
60,5,247.033,262.705,aligned
60,6,265.757,287.212,aligned
60,7,290.216,312.2,aligned
60,8,312.616,342.466,aligned
60,9,342.682,381.137,aligned
60,10,381.311,486.968,aligned
60,11,487.88,525.638,aligned
60,12,526.391,597.826,aligned
60,13,597.826,623.262,aligned
