surah,ayah,start_s,end_s,source
100,1,0.043,2.52,aligned
100,2,2.737,5.224,aligned
100,3,5.478,7.932,aligned
100,4,8.138,10.677,aligned
100,5,10.725,13.238,aligned
100,6,13.48,18.567,aligned
100,7,19.738,23.357,aligned
100,8,24.338,28.04,aligned
100,9,29.143,35.49,aligned
100,10,35.92,39.083,aligned
100,11,39.574,47.479,aligned
