surah,ayah,start_s,end_s,source
104,1,2.641,5.447,aligned
104,2,5.758,8.81,aligned
104,3,8.97,12.325,aligned
104,4,12.469,15.878,aligned
104,5,16.071,18.342,aligned
104,6,18.608,20.901,aligned
104,7,21.485,24.024,aligned
104,8,24.549,28.2,aligned
104,9,28.485,30.861,aligned
