surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence,alignment_origin,match_score,engine_candidate
101,1,1,ٱلۡقَارِعَةُ,0.406,1.56,,native,100.0,nemo
101,2,1,مَا,1.791,1.817,,native,100.0,nemo
101,2,2,ٱلۡقَارِعَةُ,2.244,3.46,,native,100.0,nemo
101,3,1,وَمَاۤ,3.878,3.898,,native,100.0,nemo
101,3,2,أَدۡرَىٰكَ,7.32,8.11,,native,100.0,nemo
101,3,3,مَا,8.324,8.344,,native,100.0,nemo
101,3,4,ٱلۡقَارِعَةُ,8.663,9.8,,native,100.0,nemo
101,4,1,یَوۡمَ,10.194,10.213,,native,100.0,nemo
101,4,2,یَكُونُ,10.988,11.008,,native,100.0,nemo
101,4,3,ٱلنَّاسُ,11.801,12.061,,native,100.0,nemo
101,4,4,كَٱلۡفَرَاشِ,12.761,13.813,,native,100.0,nemo
101,4,5,ٱلۡمَبۡثُوثِ,14.182,15.461,,native,100.0,nemo
101,5,1,وَتَكُونُ,17.181,17.622,,native,100.0,nemo
101,5,2,ٱلۡجِبَالُ,18.36,19.155,,native,100.0,nemo
101,5,3,كَٱلۡعِهۡنِ,19.384,20.297,,native,100.0,nemo
101,5,4,ٱلۡمَنفُوشِ,20.516,22.052,,native,100.0,nemo
101,6,1,فَأَمَّا,23.551,24.171,,native,100.0,nemo
101,6,2,مَن,24.763,25.0,,native,100.0,nemo
101,6,3,ثَقُلَتۡ,25.765,26.403,,native,100.0,nemo
101,6,4,مَوَ,26.6,26.983,,native,100.0,nemo
101,6,5,ٰزِینُهُۥ,27.349,27.987,,native,100.0,nemo
101,7,1,فَهُوَ,28.367,28.387,,native,100.0,nemo
101,7,2,فِی,29.028,29.048,,native,100.0,nemo
101,7,3,عِیشَةࣲ,29.262,29.968,,native,100.0,nemo
101,7,4,رَّاضِیَةࣲ,30.508,31.792,,native,100.0,nemo
101,8,1,وَأَمَّا,31.809,32.448,,native,100.0,nemo
101,8,2,مَنۡ,33.035,33.055,,native,100.0,nemo
101,8,3,خَفَّتۡ,33.383,33.74,,native,100.0,nemo
101,8,4,مَوَ,34.041,34.595,,native,100.0,nemo
101,8,5,ٰزِینُهُۥ,35.021,35.765,,native,100.0,nemo
101,9,1,فَأُمُّهُۥ,35.949,37.908,,native,100.0,nemo
101,9,2,هَاوِیَةࣱ,38.185,39.32,,native,100.0,nemo
101,10,1,وَمَاۤ,39.721,39.888,,native,100.0,nemo
101,10,2,أَدۡرَىٰكَ,43.269,44.319,,native,100.0,nemo
101,10,3,مَا,44.36,44.536,,native,100.0,nemo
101,10,4,هِیَهۡ,45.072,45.64,,native,100.0,nemo
101,11,1,نَارٌ,45.967,46.724,,native,100.0,nemo
101,11,2,حَامِیَةُۢ,47.14,48.467,,native,100.0,nemo
