surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence,alignment_origin,match_score,engine_candidate
111,1,1,تَبَّتۡ,4.184,4.329,,native,100.0,nemo
111,1,2,یَدَاۤ,4.778,5.161,,native,100.0,nemo
111,1,3,أَبِی,5.59,5.814,,native,100.0,nemo
111,1,4,لَهَبࣲ,6.2,6.918,,native,100.0,nemo
111,1,5,وَتَبَّ,7.592,8.228,,native,100.0,nemo
111,2,1,مَاۤ,9.171,9.25,,native,100.0,nemo
111,2,2,أَغۡنَىٰ,10.093,10.832,,native,100.0,nemo
111,2,3,عَنۡهُ,11.024,11.527,,native,100.0,nemo
111,2,4,مَالُهُۥ,11.724,12.399,,native,100.0,nemo
111,2,5,وَمَا,12.994,13.025,,native,100.0,nemo
111,2,6,كَسَبَ,13.471,13.743,,native,100.0,nemo
111,3,1,سَیَصۡلَىٰ,14.559,15.559,,native,100.0,nemo
111,3,2,نَارࣰا,15.656,16.485,,native,100.0,nemo
111,3,3,ذَاتَ,17.405,17.867,,native,100.0,nemo
111,3,4,لَهَبࣲ,18.124,18.665,,native,100.0,nemo
111,4,1,وَٱمۡرَأَتُهُۥ,19.499,20.393,,native,100.0,nemo
111,4,2,حَمَّالَةَ,20.904,22.407,,native,100.0,nemo
111,4,3,ٱلۡحَطَبِ,22.902,23.399,,native,100.0,nemo
111,5,1,فِی,23.653,23.733,,native,100.0,nemo
111,5,2,جِیدِهَا,24.148,24.866,,native,100.0,nemo
111,5,3,حَبۡلࣱ,25.349,26.1,,native,100.0,nemo
111,5,4,مِّن,26.881,26.995,,native,100.0,nemo
111,5,5,مَّسَدِۭ,28.212,28.914,,native,100.0,nemo
