surah,ayah,start_s,end_s,source
101,1,4.402,5.347,aligned
101,2,5.602,7.075,aligned
101,3,7.489,11.6,aligned
101,4,11.965,17.643,aligned
101,5,18.601,23.847,aligned
101,6,25.412,30.099,aligned
101,7,30.527,33.79,aligned
101,8,34.481,38.574,aligned
101,9,39.083,41.529,aligned
101,10,42.521,47.463,aligned
101,11,48.041,51.22,aligned
