surah,ayah,start_s,end_s,source
101,1,2.966,3.657,aligned
101,2,3.831,5.063,aligned
101,3,5.176,8.1,aligned
101,4,8.151,12.757,aligned
101,5,13.041,16.855,aligned
101,6,17.552,20.768,aligned
101,7,21.098,23.618,aligned
101,8,23.801,26.844,aligned
101,9,27.056,28.678,aligned
101,10,29.407,31.773,aligned
101,11,31.96,33.946,aligned
