surah,ayah,start_s,end_s,source
95,1,3.749,5.766,aligned
95,2,6.104,7.456,aligned
95,3,7.862,10.056,aligned
95,4,10.989,15.88,aligned
95,5,16.254,19.644,aligned
95,6,20.363,27.576,aligned
95,7,28.562,32.027,aligned
95,8,32.213,36.441,aligned
