surah,ayah,start_s,end_s,source
98,1,6.71,19.716,aligned
98,2,21.533,28.745,aligned
98,3,29.664,33.635,aligned
98,4,34.761,48.732,aligned
98,5,51.006,74.807,aligned
98,6,76.937,97.392,aligned
98,7,99.178,113.472,aligned
98,8,115.82,144.439,aligned
