surah,ayah,start_s,end_s,source
1,1,0.574,2.728,aligned
1,2,3.619,6.466,aligned
1,3,10.377,11.405,aligned
1,4,16.275,17.708,aligned
1,5,22.403,25.943,aligned
1,6,29.566,31.657,aligned
1,7,32.271,44.777,aligned
