surah,ayah,start_s,end_s,source
1,1,3.653,6.02,aligned
1,2,6.988,9.885,aligned
1,3,11.487,12.504,aligned
1,4,13.967,15.606,aligned
1,5,17.357,21.156,aligned
1,6,22.134,24.687,aligned
1,7,26.676,36.879,aligned
