surah,ayah,start_s,end_s,source
104,1,0.137,3.607,aligned
104,2,4.09,8.597,aligned
104,3,8.903,13.844,aligned
104,4,14.12,18.616,aligned
104,5,19.495,24.95,aligned
104,6,25.482,28.206,aligned
104,7,28.941,32.041,aligned
104,8,32.683,36.924,aligned
104,9,37.025,40.051,aligned
