surah,ayah,start_s,end_s,source
1,1,7.637,9.936,aligned
1,2,13.196,16.953,aligned
1,3,19.001,19.999,aligned
1,4,22.868,24.343,aligned
1,5,27.662,31.224,aligned
1,6,33.768,36.004,aligned
1,7,39.533,50.093,aligned
