surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence,alignment_origin,match_score,engine_candidate
109,1,1,قُلۡ,0.06,0.95,,native,100.0,mfa
109,1,2,یَـٰۤأَیُّهَا,3.05,4.78,,native,100.0,mfa
109,1,3,ٱلۡكَـٰفِرُونَ,6.17,7.14,,native,100.0,mfa
109,2,1,لَاۤ,7.14,7.3,,native,100.0,mfa
109,2,2,أَعۡبُدُ,7.5,7.67,,native,100.0,mfa
109,2,3,مَا,7.67,7.88,,native,100.0,mfa
109,2,4,تَعۡبُدُونَ,7.88,8.52,,native,100.0,mfa
109,3,1,وَلَاۤ,8.52,8.73,,native,100.0,mfa
109,3,2,أَنتُمۡ,8.73,10.51,,native,100.0,mfa
109,3,3,عَـٰبِدُونَ,10.9,11.19,,native,100.0,mfa
109,3,4,مَاۤ,13.68,14.06,,native,100.0,mfa
109,3,5,أَعۡبُدُ,14.39,14.54,,native,100.0,mfa
109,4,1,وَلَاۤ,14.54,14.95,,native,100.0,mfa
109,4,2,أَنَا۠,16.81,17.21,,native,100.0,mfa
109,4,3,عَابِدࣱ,17.52,17.66,,native,100.0,mfa
109,4,4,مَّا,17.66,18.15,,native,100.0,mfa
109,4,5,عَبَدتُّمۡ,20.92,21.71,,native,100.0,mfa
109,5,1,وَلَاۤ,21.71,22.18,,native,100.0,mfa
109,5,2,أَنتُمۡ,22.59,22.96,,native,100.0,mfa
109,5,3,عَـٰبِدُونَ,23.3,23.64,,native,100.0,mfa
109,5,4,مَاۤ,24.8,25.98,,native,100.0,mfa
109,5,5,أَعۡبُدُ,26.25,26.4,,native,100.0,mfa
109,6,1,لَكُمۡ,26.4,26.83,,native,100.0,mfa
109,6,2,دِینُكُمۡ,29.18,29.47,,native,100.0,mfa
109,6,3,وَلِیَ,30.21,31.13,,native,100.0,mfa
109,6,4,دِینِ,31.13,34.72,,native,100.0,mfa
