surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence,alignment_origin,match_score,engine_candidate
108,1,1,إِنَّاۤ,0.279,1.465,,native,100.0,nemo
108,1,2,أَعۡطَیۡنَـٰكَ,2.743,3.797,,native,100.0,nemo
108,1,3,ٱلۡكَوۡثَرَ,4.167,4.604,,native,100.0,nemo
108,2,1,فَصَلِّ,5.229,5.488,,native,100.0,nemo
108,2,2,لِرَبِّكَ,5.966,6.728,,native,100.0,nemo
108,2,3,وَٱنۡحَرۡ,6.766,7.332,,native,100.0,nemo
108,3,1,إِنَّ,8.404,8.424,,native,100.0,nemo
108,3,2,شَانِئَكَ,8.972,9.523,,native,100.0,nemo
108,3,3,هُوَ,10.002,10.16,,native,100.0,nemo
108,3,4,ٱلۡأَبۡتَرُ,10.619,11.624,,native,100.0,nemo
