surah,ayah,start_s,end_s,source
100,1,2.71,4.662,aligned
100,2,4.89,6.917,aligned
100,3,6.917,9.069,aligned
100,4,9.353,11.373,aligned
100,5,11.549,13.631,aligned
100,6,13.935,17.956,aligned
100,7,18.204,21.717,aligned
100,8,21.962,25.491,aligned
100,9,26.849,31.473,aligned
100,10,31.776,33.867,aligned
100,11,36.108,40.017,aligned
