surah,ayah,start_s,end_s,source
102,1,1.189,4.346,aligned
102,2,4.856,6.833,aligned
102,3,7.337,9.391,aligned
102,4,9.408,11.977,aligned
102,5,12.556,15.865,aligned
102,6,16.148,18.437,aligned
102,7,18.809,22.356,aligned
102,8,22.644,27.143,aligned
