surah,ayah,start_s,end_s,source
93,1,0.045,1.145,aligned
93,2,1.413,3.64,aligned
93,3,3.925,6.984,aligned
93,4,7.5,11.315,aligned
93,5,11.602,15.379,aligned
93,6,15.63,19.638,aligned
93,7,20.267,25.783,aligned
93,8,26.544,32.275,aligned
93,9,32.776,36.082,aligned
93,10,36.694,41.314,aligned
93,11,41.724,46.433,aligned
