surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence,alignment_origin,match_score,engine_candidate
100,1,1,وَٱلۡعَـٰدِیَـٰتِ,4.046,5.157,,native,100.0,nemo
100,1,2,ضَبۡحࣰا,5.419,6.096,,native,100.0,nemo
100,2,1,فَٱلۡمُورِیَـٰتِ,6.529,7.792,,native,100.0,nemo
100,2,2,قَدۡحࣰا,8.072,8.85,,native,100.0,nemo
100,3,1,فَٱلۡمُغِیرَ,9.348,9.931,,native,100.0,nemo
100,3,2,ٰتِ,10.73,10.81,,native,100.0,nemo
100,3,3,صُبۡحࣰا,11.055,11.64,,native,100.0,nemo
100,4,1,فَأَثَرۡنَ,12.567,13.581,,native,100.0,nemo
100,4,2,بِهِۦ,13.581,13.798,,native,100.0,nemo
100,4,3,نَقۡعࣰا,14.15,14.839,,native,100.0,nemo
100,5,1,فَوَسَطۡنَ,15.427,16.57,,native,100.0,nemo
100,5,2,بِهِۦ,16.57,16.692,,native,100.0,nemo
100,5,3,جَمۡعًا,17.171,18.028,,native,100.0,nemo
100,6,1,إِنَّ,19.119,19.139,,native,100.0,nemo
100,6,2,ٱلۡإِنسَـٰنَ,19.973,21.922,,native,100.0,nemo
100,6,3,لِرَبِّهِۦ,22.109,23.107,,native,100.0,nemo
100,6,4,لَكَنُودࣱ,23.467,24.219,,native,100.0,nemo
100,7,1,وَإِنَّهُۥ,25.424,26.498,,native,100.0,nemo
100,7,2,عَلَىٰ,26.902,27.067,,native,100.0,nemo
100,7,3,ذَ,27.488,27.508,,native,100.0,nemo
100,7,4,ٰلِكَ,27.933,28.102,,native,100.0,nemo
100,7,5,لَشَهِیدࣱ,28.347,29.084,,native,100.0,nemo
100,8,1,وَإِنَّهُۥ,30.814,31.718,,native,100.0,nemo
100,8,2,لِحُبِّ,32.116,32.335,,native,100.0,nemo
100,8,3,ٱلۡخَیۡرِ,33.199,33.581,,native,100.0,nemo
100,8,4,لَشَدِیدٌ,33.74,34.229,,native,100.0,nemo
100,9,1,۞,36.495,37.081,,native,100.0,nemo
100,9,2,أَفَلَا,37.553,37.997,,native,100.0,nemo
100,9,3,یَعۡلَمُ,38.542,39.075,,native,100.0,nemo
100,9,4,إِذَا,39.314,39.757,,native,100.0,nemo
100,9,5,بُعۡثِرَ,40.236,40.292,,native,100.0,nemo
100,9,6,مَا,40.771,40.791,,native,100.0,nemo
100,9,7,فِی,41.223,41.91,,native,100.0,nemo
100,9,8,ٱلۡقُبُورِ,42.278,42.777,,native,100.0,nemo
100,10,1,وَحُصِّلَ,43.249,43.558,,native,100.0,nemo
100,10,2,مَا,43.668,43.688,,native,100.0,nemo
100,10,3,فِی,44.119,44.946,,native,100.0,nemo
100,10,4,ٱلصُّدُورِ,46.882,46.902,,native,100.0,nemo
100,11,1,إِنَّ,47.76,48.521,,native,100.0,mfa
100,11,2,رَبَّهُم,48.521,49.104,,native,100.0,mfa
100,11,3,بِهِمۡ,49.296,50.993,,native,100.0,mfa
100,11,4,یَوۡمَئِذࣲ,50.993,52.622,,native,100.0,mfa
100,11,5,لَّخَبِیرُۢ,52.622,55.476,,native,100.0,mfa
