surah,ayah,start_s,end_s,source
114,1,0.08,2.45,aligned
114,2,2.67,3.73,aligned
114,3,3.73,5.79,aligned
114,4,6.27,11.76,aligned
114,5,13.91,17.15,aligned
114,6,17.15,21.83,aligned
