surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence,alignment_origin,match_score,engine_candidate
91,1,1,وَٱلشَّمۡسِ,2.808,3.337,,native,100.0,nemo
91,1,2,وَضُحَىٰهَا,3.627,4.482,,native,100.0,nemo
91,2,1,وَٱلۡقَمَرِ,4.731,5.33,,native,100.0,nemo
91,2,2,إِذَا,5.453,5.868,,native,100.0,nemo
91,2,3,تَلَىٰهَا,5.868,6.557,,native,100.0,nemo
91,3,1,وَٱلنَّهَارِ,6.972,7.567,,native,100.0,nemo
91,3,2,إِذَا,7.956,8.428,,native,100.0,nemo
91,3,3,جَلَّىٰهَا,8.428,9.118,,native,100.0,nemo
91,4,1,وَٱلَّیۡلِ,9.491,9.934,,native,100.0,nemo
91,4,2,إِذَا,10.367,10.796,,native,100.0,nemo
91,4,3,یَغۡشَىٰهَا,10.796,11.503,,native,100.0,nemo
91,5,1,وَٱلسَّمَاۤءِ,12.023,13.171,,native,100.0,nemo
91,5,2,وَمَا,13.325,13.345,,native,100.0,nemo
91,5,3,بَنَىٰهَا,13.753,14.505,,native,100.0,nemo
91,6,1,وَٱلۡأَرۡضِ,14.77,15.34,,native,100.0,nemo
91,6,2,وَمَا,15.627,15.647,,native,100.0,nemo
91,6,3,طَحَىٰهَا,15.94,16.752,,native,100.0,nemo
91,7,1,وَنَفۡسࣲ,16.89,17.699,,native,100.0,nemo
91,7,2,وَمَا,17.745,17.819,,native,100.0,nemo
91,7,3,سَوَّىٰهَا,18.348,18.931,,native,100.0,nemo
91,8,1,فَأَلۡهَمَهَا,19.529,20.589,,native,100.0,nemo
91,8,2,فُجُورَهَا,20.621,21.519,,native,100.0,nemo
91,8,3,وَتَقۡوَىٰهَا,21.631,22.594,,native,100.0,nemo
91,9,1,قَدۡ,22.817,22.908,,native,100.0,nemo
91,9,2,أَفۡلَحَ,23.125,23.725,,native,100.0,nemo
91,9,3,مَن,24.034,24.054,,native,100.0,nemo
91,9,4,زَكَّىٰهَا,24.375,25.011,,native,100.0,nemo
91,10,1,وَقَدۡ,25.562,25.718,,native,100.0,nemo
91,10,2,خَابَ,26.041,26.464,,native,100.0,nemo
91,10,3,مَن,26.592,26.826,,native,100.0,nemo
91,10,4,دَسَّىٰهَا,27.13,27.723,,native,100.0,nemo
91,11,1,كَذَّبَتۡ,28.235,29.096,,native,100.0,nemo
91,11,2,ثَمُودُ,29.096,29.691,,native,100.0,nemo
91,11,3,بِطَغۡوَىٰهَاۤ,29.879,30.522,,native,100.0,nemo
91,12,1,إِذِ,30.979,31.138,,native,100.0,nemo
91,12,2,ٱنۢبَعَثَ,31.369,31.934,,native,100.0,nemo
91,12,3,أَشۡقَىٰهَا,32.274,32.993,,native,100.0,nemo
91,13,1,فَقَالَ,33.255,33.275,,native,100.0,nemo
91,13,2,لَهُمۡ,33.939,34.118,,native,100.0,nemo
91,13,3,رَسُولُ,34.544,34.653,,native,100.0,nemo
91,13,4,ٱللَّهِ,35.025,35.183,,native,100.0,nemo
91,13,5,نَاقَةَ,35.493,36.114,,native,100.0,nemo
91,13,6,ٱللَّهِ,36.338,36.369,,native,100.0,nemo
91,13,7,وَسُقۡیَـٰهَا,36.722,37.64,,native,100.0,nemo
91,14,1,فَكَذَّبُوهُ,38.334,39.379,,native,100.0,nemo
91,14,2,فَعَقَرُوهَا,39.379,40.281,,native,100.0,nemo
91,14,3,فَدَمۡدَمَ,40.775,41.401,,native,100.0,nemo
91,14,4,عَلَیۡهِمۡ,41.727,42.237,,native,100.0,nemo
91,14,5,رَبُّهُم,42.237,42.923,,native,100.0,nemo
91,14,6,بِذَنۢبِهِمۡ,43.312,44.481,,native,100.0,nemo
91,14,7,فَسَوَّىٰهَا,44.6,45.559,,native,100.0,nemo
91,15,1,وَلَا,46.134,46.347,,native,100.0,nemo
91,15,2,یَخَافُ,46.748,47.299,,native,100.0,nemo
91,15,3,عُقۡبَـٰهَا,47.358,48.372,,native,100.0,nemo
