surah,ayah,start_s,end_s,source
114,1,4.126,6.691,aligned
114,2,7.531,8.884,aligned
114,3,9.643,11.168,aligned
114,4,13.566,18.105,aligned
114,5,19.429,23.154,aligned
114,6,24.318,28.559,aligned
