surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
103,1,1,وَٱلۡعَصۡرِ,6.24,7.04,
103,2,1,إِنَّ,8.4,8.48,
103,2,2,ٱلۡإِنسَـٰنَ,10.0,11.28,
103,2,3,لَفِی,11.52,12.0,
103,2,4,خُسۡرٍ,12.16,12.48,
103,3,1,إِلَّا,14.24,14.32,
103,3,2,ٱلَّذِینَ,14.88,16.4,
103,3,3,ءَامَنُوا۟,17.28,18.16,
103,3,4,وَعَمِلُوا۟,18.4,19.28,
103,3,5,ٱلصَّـٰلِحَـٰتِ,19.44,20.4,
103,3,6,وَتَوَاصَوۡا۟,20.8,21.92,
103,3,7,بِٱلۡحَقِّ,22.16,22.56,
103,3,8,وَتَوَاصَوۡا۟,23.2,24.4,
103,3,9,بِٱلصَّبۡرِ,24.64,25.28,
