surah,ayah,start_s,end_s,source
114,1,6.24,9.2,aligned
114,2,12.08,13.68,aligned
114,3,16.88,18.72,aligned
114,4,21.92,27.52,aligned
114,5,29.68,33.76,aligned
114,6,36.48,40.56,aligned
