surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
113,1,1,قُلۡ,7.04,7.12,
113,1,2,أَعُوذُ,7.44,8.08,
113,1,3,بِرَبِّ,8.24,8.64,
113,1,4,ٱلۡفَلَقِ,9.12,9.68,
113,2,1,مِن,10.8,10.88,
113,2,2,شَرِّ,11.84,11.92,
113,2,3,مَا,12.48,12.64,
113,2,4,خَلَقَ,12.88,12.96,
113,3,1,وَمِن,14.64,14.72,
113,3,2,شَرِّ,15.92,16.0,
113,3,3,غَاسِقٍ,16.56,17.28,
113,3,4,إِذَا,17.6,17.84,
113,3,5,وَقَبَ,18.0,18.64,
113,4,1,وَمِن,19.76,19.84,
113,4,2,شَرِّ,20.96,21.04,
113,4,3,ٱلنَّفَّـٰثَـٰتِ,22.24,23.68,
113,4,4,فِی,24.0,24.16,
113,4,5,ٱلۡعُقَدِ,24.32,24.72,
113,5,1,وَمِن,26.16,26.24,
113,5,2,شَرِّ,27.44,27.52,
113,5,3,حَاسِدٍ,28.16,28.88,
113,5,4,إِذَا,29.12,29.44,
113,5,5,حَسَدَ,29.6,30.16,
