surah,ayah,start_s,end_s,source
102,1,2.4,9.36,aligned
102,2,10.64,13.28,aligned
102,3,14.64,17.28,aligned
102,4,19.68,24.64,aligned
102,5,26.0,30.16,aligned
102,6,32.64,35.84,aligned
102,7,38.16,43.84,aligned
102,8,46.48,53.76,aligned
