surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
91,1,1,وَٱلشَّمۡسِ,6.8,7.52,
91,1,2,وَضُحَىٰهَا,7.84,8.88,
91,2,1,وَٱلۡقَمَرِ,10.4,11.12,
91,2,2,إِذَا,11.52,11.84,
91,2,3,تَلَىٰهَا,12.16,12.96,
91,3,1,وَٱلنَّهَارِ,14.72,16.16,
91,3,2,إِذَا,16.88,17.2,
91,3,3,جَلَّىٰهَا,17.44,18.4,
91,4,1,وَٱلَّیۡلِ,20.16,21.04,
91,4,2,إِذَا,21.28,21.6,
91,4,3,یَغۡشَىٰهَا,21.84,22.88,
91,5,1,وَٱلسَّمَاۤءِ,24.4,27.44,
91,5,2,وَمَا,27.76,27.84,
91,5,3,بَنَىٰهَا,28.4,29.2,
91,6,1,وَٱلۡأَرۡضِ,30.64,31.28,
91,6,2,وَمَا,31.6,31.68,
91,6,3,طَحَىٰهَا,32.16,32.96,
91,7,1,وَنَفۡسࣲ,34.4,35.04,
91,7,2,وَمَا,36.32,36.4,
91,7,3,سَوَّىٰهَا,37.04,38.0,
91,8,1,فَأَلۡهَمَهَا,39.52,40.8,
91,8,2,فُجُورَهَا,41.04,42.08,
91,8,3,وَتَقۡوَىٰهَا,42.4,43.6,
91,9,1,قَدۡ,45.12,45.2,
91,9,2,أَفۡلَحَ,45.44,46.08,
91,9,3,مَن,46.32,46.4,
91,9,4,زَكَّىٰهَا,47.52,48.64,
91,10,1,وَقَدۡ,50.24,50.32,
91,10,2,خَابَ,50.8,51.28,
91,10,3,مَن,51.52,51.6,
91,10,4,دَسَّىٰهَا,52.8,53.84,
91,11,1,كَذَّبَتۡ,55.52,56.4,
91,11,2,ثَمُودُ,56.64,57.28,
91,11,3,بِطَغۡوَىٰهَاۤ,57.52,58.8,
91,12,1,إِذِ,60.24,60.56,
91,12,2,ٱنۢبَعَثَ,60.8,62.4,
91,12,3,أَشۡقَىٰهَا,62.64,63.68,
91,13,1,فَقَالَ,65.12,65.2,
91,13,2,لَهُمۡ,65.92,66.0,
91,13,3,رَسُولُ,66.88,66.96,
91,13,4,ٱللَّهِ,67.6,67.68,
91,13,5,نَاقَةَ,68.24,68.96,
91,13,6,ٱللَّهِ,69.36,69.44,
91,13,7,وَسُقۡیَـٰهَا,70.0,71.28,
91,14,1,فَكَذَّبُوهُ,73.04,74.4,
91,14,2,فَعَقَرُوهَا,74.56,75.76,
91,14,3,فَدَمۡدَمَ,76.16,77.12,
91,14,4,عَلَیۡهِمۡ,77.36,78.0,
91,14,5,رَبُّهُم,78.32,79.12,
91,14,6,بِذَنۢبِهِمۡ,80.56,82.48,
91,14,7,فَسَوَّىٰهَا,82.88,84.16,
91,15,1,وَلَا,85.76,85.84,
91,15,2,یَخَافُ,86.16,87.12,
91,15,3,عُقۡبَـٰهَا,87.44,88.48,
