surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
99,1,1,إِذَا,8.4,8.8,
99,1,2,زُلۡزِلَتِ,8.96,10.0,
99,1,3,ٱلۡأَرۡضُ,10.16,10.64,
99,1,4,زِلۡزَالَهَا,10.8,12.08,
99,2,1,وَأَخۡرَجَتِ,13.52,14.64,
99,2,2,ٱلۡأَرۡضُ,14.8,15.28,
99,2,3,أَثۡقَالَهَا,15.52,16.72,
99,3,1,وَقَالَ,18.32,18.4,
99,3,2,ٱلۡإِنسَـٰنُ,19.36,20.96,
99,3,3,مَا,21.28,21.36,
99,3,4,لَهَا,21.68,21.76,
99,4,1,یَوۡمَئِذࣲ,22.0,24.8,
99,4,2,تُحَدِّثُ,25.84,26.24,
99,4,3,أَخۡبَارَهَا,27.12,28.32,
99,5,1,بِأَنَّ,29.84,30.4,
99,5,2,رَبَّكَ,31.44,32.08,
99,5,3,أَوۡحَىٰ,32.32,33.04,
99,5,4,لَهَا,33.28,33.36,
99,6,1,یَوۡمَئِذࣲ,33.52,37.12,
99,6,2,یَصۡدُرُ,38.0,38.56,
99,6,3,ٱلنَّاسُ,39.6,39.68,
99,6,4,أَشۡتَاتࣰا,40.48,41.52,
99,6,5,لِّیُرَوۡا۟,41.68,42.48,
99,6,6,أَعۡمَـٰلَهُمۡ,42.72,43.6,
99,7,1,فَمَن,45.36,45.76,
99,7,2,یَعۡمَلۡ,46.72,47.28,
99,7,3,مِثۡقَالَ,47.6,48.56,
99,7,4,ذَرَّةٍ,48.72,49.44,
99,7,5,خَیۡرࣰا,49.84,50.56,
99,7,6,یَرَهُۥ,50.56,52.32,
99,8,1,وَمَن,53.36,53.44,
99,8,2,یَعۡمَلۡ,54.8,55.36,
99,8,3,مِثۡقَالَ,55.68,56.64,
99,8,4,ذَرَّةࣲ,56.8,58.32,
99,8,5,شَرࣰّا,58.64,59.44,
99,8,6,یَرَهُۥ,59.44,61.12,
