surah,ayah,start_s,end_s,source
98,1,0.72,19.6,aligned
98,2,21.6,28.64,aligned
98,3,29.76,33.52,aligned
98,4,34.88,48.64,aligned
98,5,51.12,74.64,aligned
98,6,76.96,97.28,aligned
98,7,99.2,113.36,aligned
98,8,115.92,144.32,aligned
