surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
104,1,1,وَیۡلࣱ,7.04,7.92,
104,1,2,لِّكُلِّ,8.08,8.4,
104,1,3,هُمَزَةࣲ,8.72,9.92,
104,1,4,لُّمَزَةٍ,10.08,10.72,
104,2,1,ٱلَّذِی,12.16,12.64,
104,2,2,جَمَعَ,12.88,13.28,
104,2,3,مَالࣰا,13.6,14.4,
104,2,4,وَعَدَّدَهُۥ,15.28,16.4,
104,3,1,یَحۡسَبُ,16.4,18.48,
104,3,2,أَنَّ,19.04,19.12,
104,3,3,مَالَهُۥۤ,20.32,21.04,
104,3,4,أَخۡلَدَهُۥ,22.48,23.52,
104,4,1,كَلَّاۖ,24.88,25.52,
104,4,2,لَیُنۢبَذَنَّ,25.68,27.92,
104,4,3,فِی,28.48,28.96,
104,4,4,ٱلۡحُطَمَةِ,29.28,29.84,
104,5,1,وَمَاۤ,31.36,31.44,
104,5,2,أَدۡرَىٰكَ,33.76,34.72,
104,5,3,مَا,34.88,34.96,
104,5,4,ٱلۡحُطَمَةُ,35.28,35.92,
104,6,1,نَارُ,37.28,37.84,
104,6,2,ٱللَّهِ,38.16,38.24,
104,6,3,ٱلۡمُوقَدَةُ,38.96,39.76,
104,7,1,ٱلَّتِی,41.84,42.32,
104,7,2,تَطَّلِعُ,42.56,43.6,
104,7,3,عَلَى,43.76,43.84,
104,7,4,ٱلۡأَفۡءِدَةِ,44.08,44.8,
104,8,1,إِنَّهَا,44.8,45.04,
104,8,2,عَلَیۡهِم,46.24,48.8,
104,8,3,مُّؤۡصَدَةࣱ,49.6,50.72,
104,9,1,فِی,52.24,52.56,
104,9,2,عَمَدࣲ,52.64,53.44,
104,9,3,مُّمَدَّدَةِۭ,54.24,55.2,
