surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
1,1,1,بِسۡمِ,7.6,8.08,
1,1,2,ٱللَّهِ,8.16,8.24,
1,1,3,ٱلرَّحۡمَـٰنِ,8.96,9.04,
1,1,4,ٱلرَّحِیمِ,9.6,10.32,
1,2,1,ٱلۡحَمۡدُ,13.12,13.52,
1,2,2,لِلَّهِ,13.76,13.84,
1,2,3,رَبِّ,14.48,14.56,
1,2,4,ٱلۡعَـٰلَمِینَ,15.12,18.96,
1,3,1,ٱلرَّحۡمَـٰنِ,18.96,19.04,
1,3,2,ٱلرَّحِیمِ,19.76,20.4,
1,4,1,مَـٰلِكِ,22.96,23.52,
1,4,2,یَوۡمِ,23.52,23.92,
1,4,3,ٱلدِّینِ,24.32,24.88,
1,5,1,إِیَّاكَ,27.68,28.4,
1,5,2,نَعۡبُدُ,28.56,29.2,
1,5,3,وَإِیَّاكَ,29.36,30.16,
1,5,4,نَسۡتَعِینُ,30.32,31.28,
1,6,1,ٱهۡدِنَا,33.68,34.4,
1,6,2,ٱلصِّرَ,34.56,34.88,
1,6,3,ٰطَ,35.04,35.12,
1,6,4,ٱلۡمُسۡتَقِیمَ,35.44,36.4,
1,7,1,صِرَ,39.52,39.92,
1,7,2,ٰطَ,40.16,40.24,
1,7,3,ٱلَّذِینَ,40.48,40.96,
1,7,4,أَنۡعَمۡتَ,41.12,41.84,
1,7,5,عَلَیۡهِمۡ,42.08,42.72,
1,7,6,غَیۡرِ,42.88,43.36,
1,7,7,ٱلۡمَغۡضُوبِ,43.52,44.4,
1,7,8,عَلَیۡهِمۡ,44.64,45.28,
1,7,9,وَلَا,45.44,45.52,
1,7,10,ٱلضَّاۤلِّینَ,46.08,50.16,
