surah,ayah,start_s,end_s,source
91,1,6.8,8.88,aligned
91,2,10.4,12.96,aligned
91,3,14.72,18.4,aligned
91,4,20.16,22.88,aligned
91,5,24.4,29.2,aligned
91,6,30.64,32.96,aligned
91,7,34.4,38.0,aligned
91,8,39.52,43.6,aligned
91,9,45.12,48.64,aligned
91,10,50.24,53.84,aligned
91,11,55.52,58.8,aligned
91,12,60.24,63.68,aligned
91,13,65.12,71.28,aligned
91,14,73.04,84.16,aligned
91,15,85.76,88.48,aligned
