surah,ayah,word_index_in_ayah,text,start_s,end_s,confidence
94,1,1,۞,6.8,6.88,
94,1,2,أَلَمۡ,7.44,8.16,
94,1,3,نَشۡرَحۡ,8.32,8.4,
94,1,4,لَكَ,8.8,9.52,
94,1,5,صَدۡرَكَ,10.64,11.76,
94,2,1,وَوَضَعۡنَا,12.08,13.36,
94,2,2,عَنكَ,13.6,14.4,
94,2,3,وِزۡرَكَ,16.08,16.56,
94,3,1,ٱلَّذِیۤ,18.72,20.16,
94,3,2,أَنقَضَ,20.32,21.12,
94,3,3,ظَهۡرَكَ,22.32,23.36,
94,4,1,وَرَفَعۡنَا,23.6,23.68,
94,4,2,لَكَ,24.4,24.88,
94,4,3,ذِكۡرَكَ,26.8,27.28,
94,5,1,فَإِنَّ,28.32,28.4,
94,5,2,مَعَ,28.88,29.36,
94,5,3,ٱلۡعُسۡرِ,29.68,30.48,
94,5,4,یُسۡرًا,32.08,32.16,
94,6,1,إِنَّ,33.44,33.52,
94,6,2,مَعَ,34.08,34.48,
94,6,3,ٱلۡعُسۡرِ,34.8,35.6,
94,6,4,یُسۡرࣰا,36.96,37.52,
94,7,1,فَإِذَا,37.68,38.48,
94,7,2,فَرَغۡتَ,38.8,40.4,
94,7,3,فَٱنصَبۡ,41.36,41.84,
94,8,1,وَإِلَىٰ,42.16,42.8,
94,8,2,رَبِّكَ,43.04,43.6,
94,8,3,فَٱرۡغَب,44.8,46.459,
