surah,ayah,start_s,end_s,source
114,1,0.0,2.24,aligned
114,2,6.32,7.6,aligned
114,3,11.12,12.72,aligned
114,4,15.2,20.0,aligned
114,5,22.88,26.0,aligned
114,6,29.12,32.24,aligned
