surah,ayah,start_s,end_s,source
100,1,0.16,2.4,aligned
100,2,2.72,5.12,aligned
100,3,5.44,7.84,aligned
100,4,8.16,10.56,aligned
100,5,10.8,13.12,aligned
100,6,13.6,18.64,aligned
100,7,19.84,23.44,aligned
100,8,24.32,28.4,aligned
100,9,29.2,35.52,aligned
100,10,36.0,39.2,aligned
100,11,39.92,48.816,aligned
