surah,ayah,start_s,end_s,source
102,1,0.16,2.4,aligned
102,2,3.04,5.6,aligned
102,3,6.4,8.96,aligned
102,4,11.6,14.96,aligned
102,5,17.12,21.12,aligned
102,6,22.8,25.68,aligned
102,7,26.48,30.96,aligned
102,8,32.8,38.72,aligned
