surah,ayah,start_s,end_s,source
93,1,0.16,1.04,aligned
93,2,1.52,3.52,aligned
93,3,4.0,7.04,aligned
93,4,7.6,11.2,aligned
93,5,11.68,15.28,aligned
93,6,15.68,19.6,aligned
93,7,20.32,25.84,aligned
93,8,26.56,32.16,aligned
93,9,32.88,36.08,aligned
93,10,36.8,41.2,aligned
93,11,41.84,46.32,aligned
