surah,ayah,start_s,end_s,source
91,1,0.16,1.92,aligned
91,2,2.48,4.72,aligned
91,3,5.36,8.16,aligned
91,4,8.72,11.2,aligned
91,5,11.76,15.28,aligned
91,6,15.84,18.08,aligned
91,7,18.64,21.76,aligned
91,8,22.0,25.68,aligned
91,9,26.32,29.44,aligned
91,10,30.08,32.88,aligned
91,11,33.52,36.4,aligned
91,12,36.8,39.52,aligned
91,13,40.08,45.6,aligned
91,14,46.08,55.04,aligned
91,15,55.92,58.56,aligned
