surah,ayah,start_s,end_s,source
95,1,0.16,1.84,aligned
95,2,2.08,4.0,aligned
95,3,4.0,6.0,aligned
95,4,6.64,12.88,aligned
95,5,13.36,16.96,aligned
95,6,18.16,25.6,aligned
95,7,26.4,29.84,aligned
95,8,30.48,34.56,aligned
