surah,ayah,start_s,end_s,source
99,1,0.08,3.52,aligned
99,2,4.24,7.2,aligned
99,3,7.92,12.56,aligned
99,4,15.76,22.4,aligned
99,5,22.72,25.92,aligned
99,6,26.8,39.28,aligned
99,7,39.92,46.8,aligned
99,8,47.36,55.12,aligned
